"SpeciesAbv","Yrr","Quarter","FlagAbv","SumOfNumber","SumOfWeight","Lon","Lat"
"BET",1982,4.00,"KOR",330.00,,-147.50,-7.50
"BET",1982,4.00,"KOR",83.00,,-147.50,-2.50
"BET",1982,4.00,"KOR",175.00,,-147.50,2.50
"BET",1982,4.00,"KOR",1122.00,,-147.50,32.50
"BET",1982,4.00,"KOR",231.00,,-147.50,37.50
"BET",1982,4.00,"KOR",972.00,,-142.50,-12.50
"BET",1982,4.00,"KOR",196.00,,-142.50,-7.50
"BET",1982,4.00,"KOR",122.00,,-142.50,2.50
"BET",1982,4.00,"KOR",77.00,,-142.50,27.50
"BET",1982,4.00,"KOR",2099.00,,-142.50,32.50
"BET",1982,4.00,"KOR",43.00,,-142.50,37.50
"BET",1982,4.00,"KOR",29.00,,-137.50,-17.50
"BET",1982,4.00,"KOR",1036.00,,-137.50,-12.50
"BET",1982,4.00,"KOR",604.00,,-137.50,-7.50
"BET",1982,4.00,"KOR",6.00,,-137.50,-2.50
"BET",1982,4.00,"KOR",34.00,,-137.50,27.50
"BET",1982,4.00,"KOR",255.00,,-137.50,32.50
"BET",1982,4.00,"KOR",15.00,,-132.50,-27.50
"BET",1982,4.00,"KOR",49.00,,-132.50,-17.50
"BET",1982,4.00,"KOR",1077.00,,-132.50,-12.50
"BET",1982,4.00,"KOR",363.00,,-132.50,-7.50
"BET",1982,4.00,"KOR",2.00,,-127.50,-22.50
"BET",1982,4.00,"KOR",140.00,,-127.50,-17.50
"BET",1982,4.00,"KOR",110.00,,-127.50,-12.50
"BET",1982,4.00,"KOR",99.00,,-127.50,-7.50
"BET",1982,4.00,"KOR",42.00,,-122.50,-22.50
"BET",1982,4.00,"KOR",6.00,,-122.50,-17.50
"BET",1982,4.00,"KOR",34.00,,-122.50,-12.50
"BET",1982,4.00,"KOR",12.00,,-122.50,-7.50
"BET",1982,4.00,"KOR",118.00,,-117.50,-12.50
"BET",1982,4.00,"KOR",20.00,,-112.50,-12.50
"BET",1982,4.00,"KOR",6.00,,-107.50,-12.50
"BET",1982,4.00,"KOR",78.00,,-107.50,-7.50
"BET",1982,4.00,"KOR",522.00,,-102.50,-2.50
"BET",1982,4.00,"KOR",8.00,,-102.50,2.50
"BET",1982,4.00,"KOR",396.00,,-97.50,-2.50
"BET",1982,4.00,"KOR",220.00,,-97.50,2.50
"BET",1982,4.00,"KOR",16.00,,-97.50,7.50
"BET",1982,4.00,"KOR",9.00,,-92.50,-2.50
"BET",1982,4.00,"KOR",19.00,,-92.50,12.50
"BET",1982,4.00,"KOR",6.00,,-87.50,-2.50
"BET",1982,4.00,"KOR",33.00,,-87.50,2.50
"BET",1982,4.00,"KOR",123.00,,-82.50,-2.50
"BET",1982,4.00,"KOR",183.00,,-82.50,2.50
"BET",1982,4.00,"TWN",3.00,0.09,-142.50,-12.50
"BET",1982,4.00,"TWN",275.00,11.03,-132.50,-17.50
"BET",1982,4.00,"TWN",23.00,0.89,-132.50,-12.50
"BET",1982,4.00,"TWN",4.00,0.23,-127.50,-22.50
"BET",1982,4.00,"TWN",180.00,7.72,-127.50,-17.50
"BET",1982,4.00,"TWN",197.00,8.26,-122.50,-17.50
"BET",1982,4.00,"TWN",3.00,0.10,-122.50,-12.50
"BET",1982,4.00,"TWN",1.00,0.06,-122.50,-7.50
"BET",1982,4.00,"TWN",185.00,8.45,-117.50,-17.50
"BET",1982,4.00,"TWN",134.00,5.41,-112.50,-17.50
"BET",1983,1.00,"JPN",94.00,,-147.50,-2.50
"BET",1983,1.00,"JPN",877.00,,-147.50,2.50
"BET",1983,1.00,"JPN",3516.00,,-147.50,7.50
"BET",1983,1.00,"JPN",69.00,,-147.50,17.50
"BET",1983,1.00,"JPN",1010.00,,-147.50,22.50
"BET",1983,1.00,"JPN",2460.00,,-147.50,27.50
"BET",1983,1.00,"JPN",9427.00,,-147.50,32.50
"BET",1983,1.00,"JPN",16.00,,-142.50,-7.50
"BET",1983,1.00,"JPN",3277.00,,-142.50,-2.50
"BET",1983,1.00,"JPN",422.00,,-142.50,2.50
"BET",1983,1.00,"JPN",1285.00,,-142.50,7.50
"BET",1983,1.00,"JPN",78.00,,-142.50,17.50
"BET",1983,1.00,"JPN",169.00,,-142.50,22.50
"BET",1983,1.00,"JPN",189.00,,-142.50,27.50
"BET",1983,1.00,"JPN",4370.00,,-142.50,32.50
"BET",1983,1.00,"JPN",737.00,,-137.50,-7.50
"BET",1983,1.00,"JPN",3145.00,,-137.50,-2.50
"BET",1983,1.00,"JPN",2156.00,,-137.50,2.50
"BET",1983,1.00,"JPN",6973.00,,-137.50,7.50
"BET",1983,1.00,"JPN",42.00,,-137.50,17.50
"BET",1983,1.00,"JPN",119.00,,-137.50,22.50
"BET",1983,1.00,"JPN",2355.00,,-137.50,27.50
"BET",1983,1.00,"JPN",3737.00,,-137.50,32.50
"BET",1983,1.00,"JPN",2547.00,,-132.50,-12.50
"BET",1983,1.00,"JPN",13687.00,,-132.50,-7.50
"BET",1983,1.00,"JPN",2879.00,,-132.50,-2.50
"BET",1983,1.00,"JPN",2332.00,,-132.50,2.50
"BET",1983,1.00,"JPN",1676.00,,-132.50,7.50
"BET",1983,1.00,"JPN",590.00,,-132.50,17.50
"BET",1983,1.00,"JPN",2896.00,,-132.50,22.50
"BET",1983,1.00,"JPN",7962.00,,-132.50,27.50
"BET",1983,1.00,"JPN",3757.00,,-132.50,32.50
"BET",1983,1.00,"JPN",2839.00,,-127.50,-12.50
"BET",1983,1.00,"JPN",3475.00,,-127.50,-7.50
"BET",1983,1.00,"JPN",4064.00,,-127.50,-2.50
"BET",1983,1.00,"JPN",286.00,,-127.50,2.50
"BET",1983,1.00,"JPN",87.00,,-127.50,22.50
"BET",1983,1.00,"JPN",6939.00,,-127.50,27.50
"BET",1983,1.00,"JPN",6000.00,,-127.50,32.50
"BET",1983,1.00,"JPN",19.00,,-122.50,-17.50
"BET",1983,1.00,"JPN",1965.00,,-122.50,-12.50
"BET",1983,1.00,"JPN",1056.00,,-122.50,-7.50
"BET",1983,1.00,"JPN",1517.00,,-122.50,-2.50
"BET",1983,1.00,"JPN",50.00,,-122.50,2.50
"BET",1983,1.00,"JPN",70.00,,-122.50,22.50
"BET",1983,1.00,"JPN",4192.00,,-122.50,27.50
"BET",1983,1.00,"JPN",564.00,,-122.50,32.50
"BET",1983,1.00,"JPN",1018.00,,-117.50,-12.50
"BET",1983,1.00,"JPN",248.00,,-117.50,-7.50
"BET",1983,1.00,"JPN",1181.00,,-117.50,-2.50
"BET",1983,1.00,"JPN",1481.00,,-117.50,2.50
"BET",1983,1.00,"JPN",46.00,,-117.50,22.50
"BET",1983,1.00,"JPN",775.00,,-117.50,27.50
"BET",1983,1.00,"JPN",1203.00,,-112.50,-12.50
"BET",1983,1.00,"JPN",1292.00,,-112.50,-7.50
"BET",1983,1.00,"JPN",3158.00,,-112.50,-2.50
"BET",1983,1.00,"JPN",4475.00,,-112.50,2.50
"BET",1983,1.00,"JPN",264.00,,-112.50,22.50
"BET",1983,1.00,"JPN",1176.00,,-112.50,27.50
"BET",1983,1.00,"JPN",12818.00,,-107.50,-12.50
"BET",1983,1.00,"JPN",6259.00,,-107.50,-7.50
"BET",1983,1.00,"JPN",14313.00,,-107.50,-2.50
"BET",1983,1.00,"JPN",3077.00,,-107.50,2.50
"BET",1983,1.00,"JPN",14.00,,-107.50,17.50
"BET",1983,1.00,"JPN",1.00,,-107.50,22.50
"BET",1983,1.00,"JPN",163.00,,-102.50,-17.50
"BET",1983,1.00,"JPN",31693.00,,-102.50,-12.50
"BET",1983,1.00,"JPN",15888.00,,-102.50,-7.50
"BET",1983,1.00,"JPN",21168.00,,-102.50,-2.50
"BET",1983,1.00,"JPN",4359.00,,-102.50,2.50
"BET",1983,1.00,"JPN",27.00,,-102.50,7.50
"BET",1983,1.00,"JPN",82.00,,-102.50,12.50
"BET",1983,1.00,"JPN",88.00,,-97.50,-17.50
"BET",1983,1.00,"JPN",2384.00,,-97.50,-12.50
"BET",1983,1.00,"JPN",3718.00,,-97.50,-7.50
"BET",1983,1.00,"JPN",14351.00,,-97.50,-2.50
"BET",1983,1.00,"JPN",9348.00,,-97.50,2.50
"BET",1983,1.00,"JPN",196.00,,-92.50,-2.50
"BET",1983,1.00,"JPN",24.00,,-92.50,2.50
"BET",1983,1.00,"JPN",6.00,,-87.50,-12.50
"BET",1983,1.00,"JPN",2616.00,,-87.50,-2.50
"BET",1983,1.00,"JPN",4103.00,,-87.50,2.50
"BET",1983,1.00,"JPN",18.00,,-82.50,-12.50
"BET",1983,1.00,"JPN",557.00,,-82.50,-7.50
"BET",1983,1.00,"JPN",16728.00,,-82.50,-2.50
"BET",1983,1.00,"JPN",8340.00,,-82.50,2.50
"BET",1983,1.00,"JPN",1.00,,-77.50,-17.50
"BET",1983,1.00,"KOR",1.00,,-147.50,-37.50
"BET",1983,1.00,"KOR",74.00,,-147.50,-12.50
"BET",1983,1.00,"KOR",604.00,,-147.50,-7.50
"BET",1983,1.00,"KOR",742.00,,-147.50,-2.50
"BET",1983,1.00,"KOR",400.00,,-147.50,2.50
"BET",1983,1.00,"KOR",1410.00,,-147.50,7.50
"BET",1983,1.00,"KOR",10.00,,-147.50,17.50
"BET",1983,1.00,"KOR",79.00,,-147.50,22.50
"BET",1983,1.00,"KOR",796.00,,-147.50,27.50
"BET",1983,1.00,"KOR",462.00,,-147.50,32.50
"BET",1983,1.00,"KOR",481.00,,-142.50,-12.50
"BET",1983,1.00,"KOR",1573.00,,-142.50,-7.50
"BET",1983,1.00,"KOR",510.00,,-142.50,-2.50
"BET",1983,1.00,"KOR",76.00,,-142.50,7.50
"BET",1983,1.00,"KOR",31.00,,-142.50,22.50
"BET",1983,1.00,"KOR",671.00,,-142.50,27.50
"BET",1983,1.00,"KOR",963.00,,-142.50,32.50
"BET",1983,1.00,"KOR",88.00,,-137.50,-17.50
"BET",1983,1.00,"KOR",253.00,,-137.50,-12.50
"BET",1983,1.00,"KOR",2383.00,,-137.50,-7.50
"BET",1983,1.00,"KOR",163.00,,-137.50,-2.50
"BET",1983,1.00,"KOR",10.00,,-137.50,2.50
"BET",1983,1.00,"KOR",71.00,,-137.50,7.50
"BET",1983,1.00,"KOR",17.00,,-137.50,32.50
"BET",1983,1.00,"KOR",14.00,,-132.50,-17.50
"BET",1983,1.00,"KOR",444.00,,-132.50,-7.50
"BET",1983,1.00,"KOR",64.00,,-132.50,-2.50
"BET",1983,1.00,"KOR",38.00,,-127.50,-2.50
"BET",1983,1.00,"KOR",1.00,,-97.50,12.50
"BET",1983,1.00,"KOR",14.00,,-92.50,-2.50
"BET",1983,1.00,"KOR",99.00,,-92.50,2.50
"BET",1983,1.00,"KOR",1570.00,,-87.50,-2.50
"BET",1983,1.00,"KOR",1621.00,,-87.50,2.50
"BET",1983,1.00,"KOR",1058.00,,-82.50,-2.50
"BET",1983,1.00,"KOR",200.00,,-82.50,2.50
"BET",1983,1.00,"TWN",6.00,0.32,-147.50,-37.50
"BET",1983,1.00,"TWN",17.00,0.97,-147.50,-12.50
"BET",1983,1.00,"TWN",37.00,2.15,-147.50,-7.50
"BET",1983,1.00,"TWN",6.00,0.32,-142.50,-37.50
"BET",1983,1.00,"TWN",22.00,1.30,-142.50,-17.50
"BET",1983,1.00,"TWN",11.00,0.65,-142.50,-12.50
"BET",1983,1.00,"TWN",4.00,0.21,-137.50,-12.50
"BET",1983,1.00,"TWN",105.00,6.52,-132.50,-17.50
"BET",1983,1.00,"TWN",77.00,4.80,-132.50,-12.50
"BET",1983,1.00,"TWN",97.00,6.05,-127.50,-22.50
"BET",1983,1.00,"TWN",17.00,1.02,-127.50,-17.50
"BET",1983,1.00,"TWN",55.00,3.42,-127.50,-12.50
"BET",1983,1.00,"TWN",6.00,0.34,-122.50,-22.50
"BET",1983,1.00,"TWN",57.00,3.55,-122.50,-17.50
"BET",1983,1.00,"TWN",13.00,0.80,-122.50,-12.50
"BET",1983,1.00,"TWN",37.00,2.28,-117.50,-17.50
"BET",1983,2.00,"JPN",15.00,,-147.50,-12.50
"BET",1983,2.00,"JPN",1935.00,,-147.50,-2.50
"BET",1983,2.00,"JPN",603.00,,-147.50,2.50
"BET",1983,2.00,"JPN",2457.00,,-147.50,7.50
"BET",1983,2.00,"JPN",3196.00,,-147.50,12.50
"BET",1983,2.00,"JPN",169.00,,-147.50,17.50
"BET",1983,2.00,"JPN",314.00,,-147.50,22.50
"BET",1983,2.00,"JPN",116.00,,-142.50,-2.50
"BET",1983,2.00,"JPN",222.00,,-142.50,2.50
"BET",1983,2.00,"JPN",5429.00,,-142.50,7.50
"BET",1983,2.00,"JPN",1217.00,,-142.50,12.50
"BET",1983,2.00,"JPN",247.00,,-142.50,17.50
"BET",1983,2.00,"JPN",14.00,,-142.50,22.50
"BET",1983,2.00,"JPN",47.00,,-137.50,-2.50
"BET",1983,2.00,"JPN",1599.00,,-137.50,2.50
"BET",1983,2.00,"JPN",10696.00,,-137.50,7.50
"BET",1983,2.00,"JPN",241.00,,-132.50,-2.50
"BET",1983,2.00,"JPN",2683.00,,-132.50,2.50
"BET",1983,2.00,"JPN",12134.00,,-132.50,7.50
"BET",1983,2.00,"JPN",77.00,,-127.50,-2.50
"BET",1983,2.00,"JPN",2932.00,,-127.50,2.50
"BET",1983,2.00,"JPN",15284.00,,-127.50,7.50
"BET",1983,2.00,"JPN",973.00,,-127.50,27.50
"BET",1983,2.00,"JPN",10.00,,-122.50,-12.50
"BET",1983,2.00,"JPN",3.00,,-122.50,-7.50
"BET",1983,2.00,"JPN",140.00,,-122.50,-2.50
"BET",1983,2.00,"JPN",10417.00,,-122.50,2.50
"BET",1983,2.00,"JPN",10213.00,,-122.50,7.50
"BET",1983,2.00,"JPN",3614.00,,-122.50,27.50
"BET",1983,2.00,"JPN",95.00,,-117.50,-12.50
"BET",1983,2.00,"JPN",164.00,,-117.50,-7.50
"BET",1983,2.00,"JPN",1704.00,,-117.50,-2.50
"BET",1983,2.00,"JPN",13249.00,,-117.50,2.50
"BET",1983,2.00,"JPN",6121.00,,-117.50,7.50
"BET",1983,2.00,"JPN",1.00,,-117.50,27.50
"BET",1983,2.00,"JPN",10.00,,-112.50,-12.50
"BET",1983,2.00,"JPN",137.00,,-112.50,-7.50
"BET",1983,2.00,"JPN",828.00,,-112.50,-2.50
"BET",1983,2.00,"JPN",13212.00,,-112.50,2.50
"BET",1983,2.00,"JPN",4192.00,,-112.50,7.50
"BET",1983,2.00,"JPN",1.00,,-112.50,22.50
"BET",1983,2.00,"JPN",4.00,,-107.50,-12.50
"BET",1983,2.00,"JPN",383.00,,-107.50,-7.50
"BET",1983,2.00,"JPN",547.00,,-107.50,-2.50
"BET",1983,2.00,"JPN",10018.00,,-107.50,2.50
"BET",1983,2.00,"JPN",2719.00,,-107.50,7.50
"BET",1983,2.00,"JPN",2.00,,-102.50,-17.50
"BET",1983,2.00,"JPN",2133.00,,-102.50,-12.50
"BET",1983,2.00,"JPN",2789.00,,-102.50,-7.50
"BET",1983,2.00,"JPN",5038.00,,-102.50,-2.50
"BET",1983,2.00,"JPN",9119.00,,-102.50,2.50
"BET",1983,2.00,"JPN",629.00,,-102.50,7.50
"BET",1983,2.00,"JPN",1692.00,,-97.50,-12.50
"BET",1983,2.00,"JPN",2065.00,,-97.50,-7.50
"BET",1983,2.00,"JPN",13089.00,,-97.50,-2.50
"BET",1983,2.00,"JPN",13787.00,,-97.50,2.50
"BET",1983,2.00,"JPN",288.00,,-97.50,7.50
"BET",1983,2.00,"JPN",35.00,,-92.50,-22.50
"BET",1983,2.00,"JPN",830.00,,-92.50,-12.50
"BET",1983,2.00,"JPN",313.00,,-92.50,-7.50
"BET",1983,2.00,"JPN",3861.00,,-92.50,-2.50
"BET",1983,2.00,"JPN",3259.00,,-92.50,2.50
"BET",1983,2.00,"JPN",6.00,,-87.50,-32.50
"BET",1983,2.00,"JPN",598.00,,-87.50,-27.50
"BET",1983,2.00,"JPN",1030.00,,-87.50,-22.50
"BET",1983,2.00,"JPN",44.00,,-87.50,-17.50
"BET",1983,2.00,"JPN",326.00,,-87.50,-12.50
"BET",1983,2.00,"JPN",4658.00,,-87.50,-2.50
"BET",1983,2.00,"JPN",16576.00,,-87.50,2.50
"BET",1983,2.00,"JPN",41.00,,-82.50,-27.50
"BET",1983,2.00,"JPN",3967.00,,-82.50,-22.50
"BET",1983,2.00,"JPN",1437.00,,-82.50,-17.50
"BET",1983,2.00,"JPN",81.00,,-82.50,-12.50
"BET",1983,2.00,"JPN",937.00,,-82.50,-7.50
"BET",1983,2.00,"JPN",22803.00,,-82.50,-2.50
"BET",1983,2.00,"JPN",69583.00,,-82.50,2.50
"BET",1983,2.00,"JPN",189.00,,-77.50,-22.50
"BET",1983,2.00,"JPN",419.00,,-77.50,-17.50
"BET",1983,2.00,"JPN",835.00,,-77.50,2.50
"BET",1983,2.00,"KOR",10.00,,-147.50,-32.50
"BET",1983,2.00,"KOR",16.00,,-147.50,-27.50
"BET",1983,2.00,"KOR",24.00,,-147.50,-17.50
"BET",1983,2.00,"KOR",21.00,,-147.50,-12.50
"BET",1983,2.00,"KOR",125.00,,-147.50,-7.50
"BET",1983,2.00,"KOR",401.00,,-147.50,-2.50
"BET",1983,2.00,"KOR",19.00,,-147.50,2.50
"BET",1983,2.00,"KOR",10.00,,-142.50,-37.50
"BET",1983,2.00,"KOR",24.00,,-142.50,-32.50
"BET",1983,2.00,"KOR",58.00,,-142.50,-27.50
"BET",1983,2.00,"KOR",1.00,,-142.50,-22.50
"BET",1983,2.00,"KOR",14.00,,-142.50,-17.50
"BET",1983,2.00,"KOR",50.00,,-142.50,-12.50
"BET",1983,2.00,"KOR",11.00,,-142.50,-7.50
"BET",1983,2.00,"KOR",4.00,,-137.50,-37.50
"BET",1983,2.00,"KOR",1.00,,-137.50,-32.50
"BET",1983,2.00,"KOR",85.00,,-137.50,-27.50
"BET",1983,2.00,"KOR",11.00,,-137.50,-22.50
"BET",1983,2.00,"KOR",44.00,,-137.50,-17.50
"BET",1983,2.00,"KOR",150.00,,-132.50,-27.50
"BET",1983,2.00,"KOR",127.00,,-132.50,-22.50
"BET",1983,2.00,"KOR",7.00,,-132.50,-17.50
"BET",1983,2.00,"KOR",32.00,,-132.50,32.50
"BET",1983,2.00,"KOR",18.00,,-127.50,-22.50
"BET",1983,2.00,"KOR",29.00,,-127.50,-17.50
"BET",1983,2.00,"KOR",72.00,,-127.50,-2.50
"BET",1983,2.00,"KOR",32.00,,-127.50,37.50
"BET",1983,2.00,"KOR",6.00,,-122.50,2.50
"BET",1983,2.00,"KOR",11.00,,-117.50,-2.50
"BET",1983,2.00,"KOR",12.00,,-117.50,2.50
"BET",1983,2.00,"KOR",27.00,,-112.50,-7.50
"BET",1983,2.00,"KOR",43.00,,-112.50,-2.50
"BET",1983,2.00,"KOR",55.00,,-112.50,2.50
"BET",1983,2.00,"KOR",55.00,,-107.50,-12.50
"BET",1983,2.00,"KOR",23.00,,-107.50,-7.50
"BET",1983,2.00,"KOR",3.00,,-107.50,2.50
"BET",1983,2.00,"KOR",127.00,,-102.50,-12.50
"BET",1983,2.00,"KOR",475.00,,-102.50,-7.50
"BET",1983,2.00,"KOR",33.00,,-102.50,-2.50
"BET",1983,2.00,"KOR",43.00,,-102.50,2.50
"BET",1983,2.00,"KOR",470.00,,-97.50,-12.50
"BET",1983,2.00,"KOR",370.00,,-97.50,-7.50
"BET",1983,2.00,"KOR",202.00,,-97.50,-2.50
"BET",1983,2.00,"KOR",220.00,,-97.50,2.50
"BET",1983,2.00,"KOR",74.00,,-92.50,-12.50
"BET",1983,2.00,"KOR",613.00,,-92.50,-2.50
"BET",1983,2.00,"KOR",246.00,,-92.50,2.50
"BET",1983,2.00,"KOR",1500.00,,-87.50,-2.50
"BET",1983,2.00,"KOR",1613.00,,-87.50,2.50
"BET",1983,2.00,"KOR",1098.00,,-82.50,-2.50
"BET",1983,2.00,"KOR",1102.00,,-82.50,2.50
"BET",1983,2.00,"TWN",16.00,0.97,-147.50,-37.50
"BET",1983,2.00,"TWN",24.00,1.50,-147.50,-32.50
"BET",1983,2.00,"TWN",17.00,1.05,-142.50,-37.50
"BET",1983,2.00,"TWN",2.00,0.10,-142.50,-32.50
"BET",1983,3.00,"JPN",8656.00,,-147.50,-7.50
"BET",1983,3.00,"JPN",582.00,,-147.50,-2.50
"BET",1983,3.00,"JPN",442.00,,-147.50,2.50
"BET",1983,3.00,"JPN",938.00,,-147.50,7.50
"BET",1983,3.00,"JPN",189.00,,-147.50,12.50
"BET",1983,3.00,"JPN",684.00,,-147.50,17.50
"BET",1983,3.00,"JPN",81.00,,-147.50,22.50
"BET",1983,3.00,"JPN",72.00,,-147.50,32.50
"BET",1983,3.00,"JPN",11.00,,-142.50,-7.50
"BET",1983,3.00,"JPN",60.00,,-142.50,-2.50
"BET",1983,3.00,"JPN",660.00,,-142.50,2.50
"BET",1983,3.00,"JPN",500.00,,-142.50,7.50
"BET",1983,3.00,"JPN",3116.00,,-142.50,12.50
"BET",1983,3.00,"JPN",2272.00,,-142.50,17.50
"BET",1983,3.00,"JPN",1355.00,,-142.50,22.50
"BET",1983,3.00,"JPN",193.00,,-142.50,27.50
"BET",1983,3.00,"JPN",5.00,,-142.50,32.50
"BET",1983,3.00,"JPN",3.00,,-137.50,-7.50
"BET",1983,3.00,"JPN",40.00,,-137.50,-2.50
"BET",1983,3.00,"JPN",93.00,,-137.50,2.50
"BET",1983,3.00,"JPN",350.00,,-137.50,7.50
"BET",1983,3.00,"JPN",216.00,,-137.50,12.50
"BET",1983,3.00,"JPN",407.00,,-137.50,17.50
"BET",1983,3.00,"JPN",55.00,,-137.50,22.50
"BET",1983,3.00,"JPN",50.00,,-137.50,27.50
"BET",1983,3.00,"JPN",3302.00,,-132.50,-12.50
"BET",1983,3.00,"JPN",2924.00,,-132.50,-7.50
"BET",1983,3.00,"JPN",13.00,,-132.50,-2.50
"BET",1983,3.00,"JPN",31.00,,-132.50,2.50
"BET",1983,3.00,"JPN",708.00,,-132.50,7.50
"BET",1983,3.00,"JPN",21.00,,-132.50,22.50
"BET",1983,3.00,"JPN",12.00,,-132.50,27.50
"BET",1983,3.00,"JPN",3757.00,,-127.50,-12.50
"BET",1983,3.00,"JPN",3229.00,,-127.50,-7.50
"BET",1983,3.00,"JPN",697.00,,-127.50,2.50
"BET",1983,3.00,"JPN",850.00,,-127.50,7.50
"BET",1983,3.00,"JPN",4.00,,-122.50,-22.50
"BET",1983,3.00,"JPN",4717.00,,-122.50,-12.50
"BET",1983,3.00,"JPN",4098.00,,-122.50,-7.50
"BET",1983,3.00,"JPN",1916.00,,-122.50,2.50
"BET",1983,3.00,"JPN",2604.00,,-122.50,7.50
"BET",1983,3.00,"JPN",6.00,,-117.50,-27.50
"BET",1983,3.00,"JPN",2.00,,-117.50,-22.50
"BET",1983,3.00,"JPN",3694.00,,-117.50,-12.50
"BET",1983,3.00,"JPN",8488.00,,-117.50,-7.50
"BET",1983,3.00,"JPN",295.00,,-117.50,-2.50
"BET",1983,3.00,"JPN",2345.00,,-117.50,2.50
"BET",1983,3.00,"JPN",2889.00,,-117.50,7.50
"BET",1983,3.00,"JPN",1.00,,-117.50,22.50
"BET",1983,3.00,"JPN",7.00,,-112.50,-17.50
"BET",1983,3.00,"JPN",6290.00,,-112.50,-12.50
"BET",1983,3.00,"JPN",9532.00,,-112.50,-7.50
"BET",1983,3.00,"JPN",989.00,,-112.50,-2.50
"BET",1983,3.00,"JPN",1105.00,,-112.50,2.50
"BET",1983,3.00,"JPN",3639.00,,-112.50,7.50
"BET",1983,3.00,"JPN",1.00,,-112.50,27.50
"BET",1983,3.00,"JPN",308.00,,-107.50,-22.50
"BET",1983,3.00,"JPN",1037.00,,-107.50,-17.50
"BET",1983,3.00,"JPN",6050.00,,-107.50,-12.50
"BET",1983,3.00,"JPN",6111.00,,-107.50,-7.50
"BET",1983,3.00,"JPN",755.00,,-107.50,-2.50
"BET",1983,3.00,"JPN",1011.00,,-107.50,2.50
"BET",1983,3.00,"JPN",914.00,,-107.50,7.50
"BET",1983,3.00,"JPN",1222.00,,-102.50,-17.50
"BET",1983,3.00,"JPN",6869.00,,-102.50,-12.50
"BET",1983,3.00,"JPN",9257.00,,-102.50,-7.50
"BET",1983,3.00,"JPN",1378.00,,-102.50,-2.50
"BET",1983,3.00,"JPN",1994.00,,-102.50,2.50
"BET",1983,3.00,"JPN",1580.00,,-102.50,7.50
"BET",1983,3.00,"JPN",4.00,,-97.50,-27.50
"BET",1983,3.00,"JPN",51.00,,-97.50,-22.50
"BET",1983,3.00,"JPN",1501.00,,-97.50,-17.50
"BET",1983,3.00,"JPN",9588.00,,-97.50,-12.50
"BET",1983,3.00,"JPN",6954.00,,-97.50,-7.50
"BET",1983,3.00,"JPN",2140.00,,-97.50,-2.50
"BET",1983,3.00,"JPN",4923.00,,-97.50,2.50
"BET",1983,3.00,"JPN",1015.00,,-97.50,7.50
"BET",1983,3.00,"JPN",5187.00,,-92.50,-32.50
"BET",1983,3.00,"JPN",2653.00,,-92.50,-27.50
"BET",1983,3.00,"JPN",705.00,,-92.50,-22.50
"BET",1983,3.00,"JPN",1379.00,,-92.50,-17.50
"BET",1983,3.00,"JPN",3458.00,,-92.50,-12.50
"BET",1983,3.00,"JPN",91.00,,-92.50,-7.50
"BET",1983,3.00,"JPN",1806.00,,-92.50,-2.50
"BET",1983,3.00,"JPN",347.00,,-92.50,2.50
"BET",1983,3.00,"JPN",34.00,,-92.50,7.50
"BET",1983,3.00,"JPN",3719.00,,-87.50,-32.50
"BET",1983,3.00,"JPN",5646.00,,-87.50,-27.50
"BET",1983,3.00,"JPN",12629.00,,-87.50,-22.50
"BET",1983,3.00,"JPN",6923.00,,-87.50,-17.50
"BET",1983,3.00,"JPN",2121.00,,-87.50,-12.50
"BET",1983,3.00,"JPN",714.00,,-87.50,-2.50
"BET",1983,3.00,"JPN",255.00,,-87.50,2.50
"BET",1983,3.00,"JPN",22.00,,-82.50,-32.50
"BET",1983,3.00,"JPN",860.00,,-82.50,-27.50
"BET",1983,3.00,"JPN",35721.00,,-82.50,-22.50
"BET",1983,3.00,"JPN",12197.00,,-82.50,-17.50
"BET",1983,3.00,"JPN",6195.00,,-82.50,-12.50
"BET",1983,3.00,"JPN",922.00,,-82.50,-7.50
"BET",1983,3.00,"JPN",12485.00,,-82.50,-2.50
"BET",1983,3.00,"JPN",6488.00,,-82.50,2.50
"BET",1983,3.00,"JPN",6823.00,,-77.50,-22.50
"BET",1983,3.00,"JPN",22652.00,,-77.50,-17.50
"BET",1983,3.00,"JPN",107.00,,-77.50,-12.50
"BET",1983,3.00,"JPN",109.00,,-77.50,2.50
"BET",1983,3.00,"JPN",72.00,,-72.50,-17.50
"BET",1983,3.00,"KOR",98.00,,-147.50,-27.50
"BET",1983,3.00,"KOR",37.00,,-147.50,-22.50
"BET",1983,3.00,"KOR",14.00,,-147.50,-17.50
"BET",1983,3.00,"KOR",2249.00,,-147.50,-12.50
"BET",1983,3.00,"KOR",2613.00,,-147.50,-7.50
"BET",1983,3.00,"KOR",51.00,,-147.50,-2.50
"BET",1983,3.00,"KOR",38.00,,-142.50,-27.50
"BET",1983,3.00,"KOR",9.00,,-142.50,-22.50
"BET",1983,3.00,"KOR",48.00,,-142.50,-17.50
"BET",1983,3.00,"KOR",484.00,,-142.50,-12.50
"BET",1983,3.00,"KOR",998.00,,-142.50,-7.50
"BET",1983,3.00,"KOR",23.00,,-137.50,-27.50
"BET",1983,3.00,"KOR",4.00,,-137.50,-22.50
"BET",1983,3.00,"KOR",6.00,,-137.50,-17.50
"BET",1983,3.00,"KOR",874.00,,-137.50,-12.50
